user_id,follows_id
4669,13465
4669,3248
4669,8979
4669,9950
4669,11028
4669,5731
4669,10592
4669,7544
4669,1319
4670,3297
4670,3275
4670,11793
4670,10264
4670,6659
4670,12853
4670,12399
4670,2678
4670,6455
4670,3113
4670,7232
4670,6030
4670,6119
4670,10216
4670,12054
4670,8596
4670,9403
4670,5665
4670,4981
4670,10126
4670,13270
4670,9146
4670,4669
4670,9194
4670,13007
4670,6310
4670,3378
4670,1714
4670,11384
4670,3236
4670,6110
4670,10141
4670,5441
4670,800
4670,3157
4670,6159
4670,14779
4670,1650
4671,13154
4671,343
4671,447
4671,10125
4671,11502
4671,7237
4671,12452
4671,8442
4671,1947
4671,7935
4671,4843
4671,5263
4671,14353
4671,10012
4671,8951
4671,8554
4671,9229
4672,4854
4672,10195
4672,3915
4672,11727
4672,1374
4672,5846
4672,9201
4672,5749
4672,2901
4672,744
4672,12187
4672,6952
4672,14649
4672,12410
4672,1322
4673,8665
4673,7990
4673,9680
4673,7011
4673,6071
4673,10396
4673,6241
4673,5573
4673,10666
4673,3616
4673,2516
4673,10144
4673,6653
4673,9562
4673,7121
4673,10303
4673,9216
4673,10561
4673,11257
4673,1268
4674,4357
4674,7110
4674,12226
4674,10196
4674,11087
4674,13378
4674,8162
4674,10518
4674,10931
4674,10647
4674,5626
4674,10556
4674,5119
4674,8979
4674,5004
4674,11296
4674,11771
4674,1481
4674,13102
4674,462
4675,5885
4675,2639
4675,1559
4675,12265
4675,13327
4675,1761
4675,4147
4675,2406
4675,1767
4675,11575
4675,5371
4675,6306
4675,13317
4675,2893
4675,13893
4675,10457
4675,3828
4675,4965
4675,7753
4675,1187
4675,6913
4675,14906
4675,11346
4675,10066
4675,5778
4675,11051
4675,14216
4675,7810
4675,13362
4675,12560
4675,11122
4675,11160
4675,8
4675,12729
4675,6590
4675,8529
4675,9941
4675,11952
4676,2186
4676,6717
4676,1315
4676,12377
4676,380
4676,12651
4676,1115
4676,437
4676,14683
4676,9037
4676,1094
4676,6531
4676,5278
4676,11894
4676,11338
4676,7763
4676,279
4676,14917
4676,3881
4676,6802
4676,12875
4676,5273
4676,13021
4676,12160
4676,8401
4677,3387
4677,1086
4677,10345
4677,475
4677,3271
4677,12572
4677,9500
4677,6866
4677,1133
4677,13679
4677,5822
4677,3435
4677,11660
4677,2112
4677,9419
4677,5663
4677,8749
4677,14784
4677,5773
4677,13481
4677,3639
4677,13939
4677,4067
4677,12204
4677,7635
4677,6011
4678,55
4678,2576
4678,13730
4678,11043
4678,3001
4678,11660
4678,9154
4678,14436
4678,7516
4678,1346
4678,13007
4678,5812
4678,3062
4678,13043
4678,9298
4678,6087
4678,1010
4678,9728
4678,12106
4678,13246
4678,6548
4678,10788
4679,12879
4679,7093
4679,4334
4679,2381
4679,7341
4679,14947
4679,10807
4679,13421
4679,4862
4679,1484
4679,14647
4679,4613
4679,11869
4679,4653
4679,10880
4679,7651
4679,14827
4679,8096
4679,2578
4679,11289
4679,3640
4679,3761
4679,13987
4679,2309
4679,3022
4679,8899
4679,616
4679,3342
4679,750
4679,3073
4679,134
4680,2246
4680,11625
4680,2470
4680,8596
4680,8281
4680,1820
4680,10981
4680,13012
4680,8796
4680,4931
4680,13642
4680,2582
4680,2153
4680,1482
4680,10972
4680,3889
4680,5940
4680,3547
4680,805
4680,242
4680,3058
4680,10091
4680,4684
4680,8269
4681,3418
4681,1308
4681,794
4681,13161
4681,4620
4681,4519
4681,666
4681,6358
4681,10284
4681,13060
4681,6024
4681,5643
4681,1432
4681,9232
4681,4040
4681,14469
4681,4093
4681,4911
4681,522
4681,9225
4681,10792
4681,13682
4681,5760
4681,5323
4682,14737
4682,6692
4682,10677
4682,13385
4682,13945
4682,13274
4682,10619
4682,12704
4682,3833
4682,6062
4682,7500
4682,3171
4682,13657
4682,10209
4682,3902
4682,8423
4682,4944
4682,7874
4682,7085
4682,10982
4682,6267
4682,7158
4682,2967
4682,1228
4682,6645
4682,4197
4682,2402
4682,6750
4682,5119
4682,6206
4682,12931
4682,12381
4682,14300
4682,7406
4682,7486
4682,5623
4682,8289
4682,11785
4682,2421
4682,6381
4682,8931
4682,10224
4682,3140
4682,6922
4682,305
4682,464
4682,5007
4683,2054
4683,12833
4683,2847
4683,4527
4683,7721
4683,9269
4683,9594
4683,11664
4683,9309
4683,10973
4683,4476
4683,2491
4683,1937
4683,7512
4683,13572
4683,6260
4683,6579
4683,9783
4683,10390
4683,8822
4683,9243
4683,8851
4683,6134
4683,7001
4683,2745
4683,2797
4683,4821
4683,2723
4683,12324
4683,3578
4683,5046
4683,3636
4683,4843
4683,14639
4683,9843
4683,6668
4683,6161
4683,10126
4683,3681
4683,4537
4683,2995
4683,14961
4683,12959
4684,796
4684,2529
4684,14601
4684,2394
4685,4422
4685,10619
4685,13828
4685,8121
4685,9357
4685,1804
4685,7101
4685,10410
4685,11296
4685,8364
4685,2688
4685,3649
4685,8
4685,2249
4685,2548
4685,4859
4685,7601
4685,7947
4685,7478
4685,12426
4685,3779
4685,6315
4685,4070
4685,885
4685,11097
4685,1627
4685,7577
4685,8100
4685,7506
4685,10591
4685,13514
4685,11244
4685,12078
4685,2105
4685,13873
4685,3343
4685,8733
4685,7485
4685,102
4685,3073
4685,6499
4685,11405
4685,13905
4685,8976
4685,10975
4685,181
4685,3671
4686,268
4686,7520
4686,5698
4686,3356
4686,8493
4686,2934
4686,3435
4686,1421
4686,334
4686,1237
4686,11118
4686,5208
4686,3785
4686,12101
4686,13517
4686,5821
4686,9662
4686,2552
4686,2610
4686,14572
4686,7312
4686,10880
4686,13105
4686,1144
4686,2047
4686,1615
4686,8309
4686,13562
4686,483
4686,11960
4686,9029
4686,8670
4686,10612
4686,11501
4686,7426
4686,2287
4686,9139
4686,10769
4686,1047
4686,4973
4686,12571
4686,12921
4686,13404
4686,6348
4687,14701
4687,12755
4687,4050
4687,14637
4687,6176
4687,14283
4687,14544
4688,14167
4688,5733
4688,2998
4688,3793
4688,2508
4688,2951
4688,2294
4688,6574
4688,3155
4688,1765
4688,12270
4688,6706
4688,5264
4688,6180
4688,3849
4688,2607
4688,6511
4688,10199
4688,7025
4688,1915
4688,1366
4688,13628
4688,7689
4688,7557
4688,12275
4688,3276
4688,12792
4689,2857
4689,5010
4689,12137
4689,13870
4689,3183
4689,11412
4689,6305
4689,6975
4689,8441
4689,231
4689,1400
4689,5172
4689,7171
4689,7918
4689,8285
4689,6925
4689,4237
4689,10637
4689,2085
4689,2186
4689,12453
4689,8902
4689,7977
4689,10805
4689,1884
4689,7666
4689,1276
4689,7744
4689,10956
4689,8181
4689,14970
4689,14233
4689,9025
4689,6822
4689,3970
4689,11766
4689,7659
4689,1999
4689,9111
4689,12203
4689,7834
4689,693
4689,12615
4689,808
4689,1139
4689,14719
4689,16
4689,11158
4690,6719
4690,11088
4690,14670
4690,1488
4690,2959
4690,3811
4690,7865
4690,1817
4690,13095
4690,12186
4690,5117
4690,13130
4690,7961
4690,13428
4690,955
4690,631
4690,3576
4690,12954
4690,14430
4690,778
4690,376
4690,8421
4690,1027
4690,12763
4690,3149
4691,2201
4691,11504
4691,7476
4691,517
4691,13696
4691,5731
4691,6790
4691,1353
4691,14198
4691,3918
4691,13782
4691,8402
4691,9064
4691,12523
4691,14834
4691,4500
4691,10166
4691,5894
4691,2540
4691,5295
4691,8623
4691,11075
4691,13658
4691,1125
4691,6352
4691,12540
4691,2446
4691,6318
4691,3169
4691,1354
4691,9406
4691,462
4691,10165
4692,11804
4692,7468
4692,14647
4692,4924
4692,11860
4692,7136
4692,4933
4692,14635
4692,10450
4692,12629
4692,2419
4692,9816
4692,10711
4692,10765
4692,5828
4692,4805
4692,7124
4692,4196
4692,5876
4692,7119
4692,5031
4692,2425
4692,4989
4692,9222
4692,1129
4692,12458
4692,1037
4692,5962
4692,1345
4692,8626
4692,11136
4692,13651
4692,8524
4692,2392
4692,13959
4692,14985
4692,2879
4692,5767
4692,4233
4692,5050
4692,10486
4692,11281
4692,8374
4692,13978
4692,1380
4693,2214
4693,8063
4693,2449
4693,1627
4693,11843
4693,11279
4693,13295
4693,12969
4693,10681
4693,11050
4693,3697
4693,4924
4693,11761
4693,7711
4693,3310
4693,62
4693,3105
4693,12408
4693,1015
4693,735
4693,3833
4693,7123
4693,3333
4693,2339
4693,3699
4693,2367
4693,8255
4693,4590
4693,13890
4693,5635
4693,9803
4693,11107
4693,3407
4693,3104
4693,11212
4693,5671
4693,4733
4693,6621
4693,13184
4693,5589
4693,12617
4693,1944
4693,14021
4693,6366
4694,13642
4694,9113
4694,4540
4694,7973
4694,907
4694,12809
4694,7945
4694,5782
4694,13242
4694,14727
4694,9601
4694,13556
4694,8628
4694,6469
4694,11204
4694,6124
4695,13454
4695,2790
4695,3800
4695,4795
4695,13140
4695,7654
4695,5973
4695,10684
4695,8003
4695,8806
4696,3217
4696,5209
4696,11787
4696,11679
4696,5455
4696,3136
4696,2717
4696,8341
4696,11212
4696,9860
4696,580
4696,12675
4696,3702
4696,1013
4696,11319
4696,8735
4696,10950
4696,3608
4696,11205
4696,1159
4696,5477
4696,9399
4696,2096
4696,8953
4696,12017
4696,9972
4696,11169
4697,11254
4697,3598
4697,14692
4697,8124
4697,3274
4697,32
4697,6824
4697,549
4697,3554
4697,14227
4697,5823
4697,12933
4697,6827
4697,13173
4697,12309
4697,14446
4697,13108
4697,9164
4697,4596
4697,4425
4697,677
4697,11949
4697,13526
4697,6750
4697,1194
4697,11528
4697,13147
4697,8028
4697,13206
4697,11971
4697,12959
4697,14048
4697,842
4698,8601
4698,6458
4698,11803
4698,8800
4698,3124
4698,5447
4698,13591
4698,7677
4698,7698
4698,1359
4698,1170
4698,12260
4698,442
4698,7044
4698,5687
4699,13939
4699,8137
4699,14056
4699,7573
4699,13655
4699,8341
4699,6776
4699,3526
4699,7257
4699,14929
4699,10260
4699,4617
4699,2975
4700,13661
4700,4755
4700,547
4700,1129
4700,1119
4700,14401
4701,2806
4701,378
4701,13703
4701,12820
4701,8986
4701,1075
4701,13244
4701,9377
4701,10105
4701,12084
4701,8025
4701,11164
4701,7489
4701,9763
4701,7385
4701,7803
4701,6929
4701,3710
4701,6503
4701,12476
4701,12193
4701,12051
4701,12247
4701,4375
4701,7585
4701,4683
4701,14931
4701,841
4701,3843
4701,11272
4701,605
4701,6259
4701,5587
4701,12545
4701,2010
4701,11225
4701,279
4701,906
4701,8715
4701,2710
4701,2476
4701,100
4701,4442
4701,2015
4701,3387
4701,946
4701,13103
4702,14645
4702,11232
4702,5906
4702,2058
4702,13384
4702,170
4702,13451
4702,13896
4702,5093
4702,1628
4702,6084
4702,8969
4702,8730
4702,2994
4702,2905
4702,14791
4702,1033
4702,4731
4702,4414
4702,7286
4702,6103
4702,1030
4702,9050
4702,11459
4702,5864
4702,10247
4702,9521
4702,4511
4702,4396
4702,3362
4702,7249
4702,107
4702,10190
4702,8649
4702,3411
4702,1106
4702,4790
4703,10142
4703,5354
4703,13060
4703,5752
4703,4066
4703,4857
4703,6302
4703,5991
4703,9222
4703,3807
4703,5660
4703,4068
4703,3654
4703,11752
4703,542
4704,1991
4704,10459
4704,5328
4704,11443
4704,9301
4704,10406
4704,770
4704,1372
4704,9539
4704,3713
4704,7134
4704,11009
4704,830
4704,3262
4704,12334
4704,12002
4704,11939
4704,13048
4704,14197
4704,10941
4704,11663
4704,11409
4704,14249
4704,240
4704,937
4704,14783
4704,10180
4704,10735
4704,3280
4704,5396
4704,7795
4705,7454
4705,11759
4705,6462
4705,9364
4705,5009
4705,293
4705,9522
4705,10253
4705,7019
4705,11875
4705,12501
4705,13469
4705,14327
4705,10997
4705,4267
4705,10166
4705,12203
4705,5754
4705,7129
4705,14344
4705,11073
4705,14777
4705,3332
4705,11321
4705,14410
4705,5735
4705,1326
4705,3632
4705,1880
4705,7189
4705,12011
4705,4253
4705,5914
4705,14579
4705,2803
4705,12410
4705,14115
4705,7348
4705,3097
4705,3300
4705,4429
4705,14433
4705,5183
4705,12022
4706,1815
4707,2633
4707,5715
4707,7204
4707,11138
4707,180
4707,965
4707,8539
4708,14108
4708,7437
4708,6274
4708,8000
4708,12169
4708,4502
4708,9955
4708,1713
4708,8457
4708,3833
4708,3718
4708,653
4708,8665
4708,4673
4708,946
4708,3453
4708,8933
4708,6179
4708,2082
4708,465
4708,5065
4708,4351
4708,7153
4708,6397
4708,7836
4708,8617
4709,3153
4709,4579
4709,7671
4709,8565
4709,12492
4709,1538
4709,14396
4709,13168
4709,11136
4710,2897
4710,10092
4710,1362
4710,4764
4710,672
4710,4175
4710,1360
4710,2993
4710,1929
4710,2243
4710,11590
4710,10255
4710,11272
4710,8062
4710,14685
4710,2012
4710,11362
4710,259
4710,13395
4710,7344
4710,2496
4710,5687
4710,79
4710,9995
4710,10335
4710,7722
4710,1267
4710,11169
4710,2449
4710,11387
4710,8635
4710,6342
4710,430
4710,11539
4710,8450
4710,11074
4710,2043
4710,5882
4710,11261
4710,5947
4710,3375
4710,11212
4710,6977
4710,8468
4710,9714
4711,3745
4711,1647
4711,3371
4711,8228
4711,8199
4711,13546
4711,7954
4711,12570
4711,358
4711,13163
4711,11133
4711,898
4711,2225
4711,2119
4711,9150
4711,13656
4711,296
4711,3248
4711,4828
4711,12492
4711,10941
4711,2312
4711,10859
4711,11623
4711,872
4711,4627
4711,4702
4711,12244
4711,5474
4711,5145
4711,7269
4711,13654
4711,11940
4711,6648
4711,9064
4711,9092
4711,4815
4711,8405
4711,10973
4711,9103
4711,8760
4711,7582
4711,1522
4711,11484
4711,8134
4711,8082
4712,12376
4712,7052
4712,14525
4712,11298
4712,9191
4712,13662
4712,4254
4713,6410
4713,3078
4713,13636
4713,7769
4713,14945
4713,9222
4713,3531
4713,6255
4713,14834
4713,9024
4713,10036
4713,2929
4713,12670
4713,6625
4713,12283
4713,14665
4713,12513
4713,14079
4713,12235
4713,9323
4713,2685
4713,9015
4713,1903
4713,10929
4714,12203
4714,5574
4714,6660
4714,3424
4714,7446
4714,14915
4714,2425
4714,12957
4714,5001
4714,10912
4714,2375
4714,10742
4714,3000
4714,9377
4714,4768
4714,11550
4714,10886
4714,6047
4714,144
4714,13421
4714,4200
4714,4424
4714,10757
4714,10272
4714,1247
4714,233
4714,3012
4714,7909
4715,10264
4715,6296
4715,14662
4715,682
4715,147
4715,1174
4715,1964
4715,351
4715,5856
4715,11368
4715,12539
4715,11826
4715,3472
4715,2811
4715,1961
4715,10039
4715,624
4715,12822
4715,9160
4715,13237
4715,2692
4715,10012
4715,5731
4715,6437
4715,8955
4715,1440
4715,13648
4715,314
4715,3397
4715,2859
4715,3658
4715,9457
4715,13991
4715,9288
4715,12956
4715,7419
4715,563
4715,12522
4715,812
4715,14245
4715,5828
4715,4271
4715,7793
4715,4112
4716,14367
4716,6669
4716,12708
4716,11779
4716,10115
4716,4751
4716,4535
4716,12899
4716,335
4716,4768
4716,7837
4716,9917
4716,2822
4716,5158
4716,13158
4716,14907
4716,1466
4716,3249
4716,6420
4716,2659
4716,2316
4716,10654
4716,14789
4716,6666
4716,6476
4716,788
4716,10610
4716,5265
4716,11915
4716,10945
4717,14515
4717,7267
4717,6063
4717,6897
4717,5825
4717,11907
4717,11163
4717,8040
4717,606
4717,5015
4717,5210
4717,4484
4717,9200
4717,2572
4717,2066
4717,7571
4717,13645
4717,10640
4717,6257
4718,6957
4718,13453
4718,5426
4718,3602
4718,9870
4718,14394
4718,14012
4718,661
4718,5532
4718,3110
4718,6535
4718,10235
4718,4125
4718,2327
4718,102
4718,10524
4718,12601
4718,12955
4718,8871
4718,7611
4718,9424
4718,6797
4718,5077
4718,9835
4718,14417
4718,9960
4718,2007
4718,13233
4718,7334
4718,8083
4718,13375
4718,3668
4719,13970
4719,2348
4719,8188
4719,11362
4719,12937
4719,1973
4719,4652
4719,3725
4719,9239
4719,8349
4719,2633
4719,10761
4719,6754
4719,8347
4719,7659
4719,8465
4719,5195
4719,12114
4719,8454
4719,3492
4719,4750
4719,10469
4719,12468
4719,8225
4719,2776
4719,854
4719,13426
4719,4265
4719,1958
4719,11652
4719,6732
4719,6024
4719,9457
4719,10473
4719,8429
4720,12620
4720,9252
4720,2942
4720,4952
4720,6952
4720,13494
4720,4832
4720,1461
4720,7365
4720,7952
4720,11915
4720,13111
4720,14350
4720,272
4720,8229
4720,675
4720,3276
4720,2674
4720,6895
4720,5614
4720,4847
4720,2757
4720,3064
4720,2907
4720,7566
4720,1294
4720,7708
4720,2241
4720,11704
4721,11955
4721,5462
4721,315
4722,14229
4722,1620
4722,370
4722,10615
4722,11803
4722,10723
4722,6119
4722,9957
4722,1507
4722,3885
4722,4867
4722,565
4722,8457
4722,9353
4722,4221
4722,7585
4722,3017
4722,2119
4722,5155
4722,5857
4722,13573
4722,13933
4722,10625
4722,4104
4722,13987
4722,10262
4722,9476
4722,14860
4722,14580
4722,14291
4722,9125
4722,7625
4722,5419
4722,4375
4722,5932
4722,13067
4722,8145
4722,3315
4722,2515
4722,12698
4722,5536
4722,1621
4722,12670
4722,11738
4722,8904
4722,3967
4722,587
4722,835
4723,2798
4723,9588
4723,7969
4723,10504
4723,12203
4723,4214
4723,2985
4723,7450
4723,3071
4723,6300
4723,12838
4723,2970
4723,2000
4723,14509
4723,1437
4723,7594
4723,3312
4723,2069
4723,441
4723,2254
4723,1431
4724,5044
4724,2693
4724,10233
4724,8310
4724,3400
4724,6286
4724,1009
4724,10290
4724,14766
4724,12222
4724,1995
4724,6783
4724,14639
4726,3516
4726,7615
4726,4587
4726,13496
4726,7235
4726,12632
4726,10705
4726,6530
4726,9793
4726,6212
4726,5694
4726,2452
4726,12790
4726,13812
4726,7123
4726,2593
4726,700
4726,8837
4726,8152
4726,11582
4726,5949
4726,11920
4726,14398
4726,10431
4726,401
4727,10311
4727,12721
4727,56
4727,14262
4727,3394
4727,5062
4727,418
4727,7275
4727,6733
4727,12582
4727,2794
4727,4436
4727,8341
4727,1657
4727,5007
4727,10747
4727,7406
4727,6497
4727,451
4727,9436
4727,6791
4727,5918
4727,508
4727,14839
4727,10434
4727,10498
4727,10676
4727,12929
4728,8615
4728,14692
4728,9865
4728,3716
4728,5338
4728,1006
4728,13864
4728,10758
4728,3804
4728,11301
4728,8026
4728,7841
4728,207
4728,2905
4728,1016
4728,12426
4728,3042
4728,3220
4728,4118
4728,8561
4728,9807
4728,11397
4728,5004
4728,3124
4728,1005
4728,1514
4728,9177
4728,14510
4728,5166
4728,11500
4728,6029
4728,12047
4728,1121
4728,14466
4729,8803
4729,2973
4729,7360
4729,197
4729,14528
4729,2561
4729,3799
4729,5118
4729,1153
4729,2615
4729,946
4729,7226
4729,2007
4729,7727
4729,2839
4729,5394
4729,8878
4729,3121
4729,8418
4729,6195
4729,7593
4729,6507
4729,7641
4729,5027
4729,11757
4729,4462
4729,4204
4729,7071
4729,4291
4729,10891
4729,6197
4729,4747
4729,6965
4729,102
4729,6679
4729,8306
4729,1226
4729,10071
4729,12452
4729,9631
4729,4448
4729,12083
4729,7407
4729,11428
4729,11333
4729,12083
4729,6938
4730,11702
4730,5838
4730,11020
4730,14898
4730,1723
4730,1917
4730,9607
4730,7980
4730,12664
4730,10964
4730,11738
4730,9066
4730,13952
4730,11190
4730,11001
4730,8950
4730,10984
4730,5419
4730,11865
4730,9663
4731,11917
4731,6230
4731,13267
4731,3354
4731,8022
4731,6763
4731,5196
4731,3312
4731,3750
4731,6219
4731,6590
4731,13045
4731,11679
4731,2714
4731,8200
4731,11663
4731,10684
4731,8807
4731,13876
4731,5823
4731,14787
4731,14732
4731,5258
4731,4811
4731,827
4731,10585
4731,12937
4731,10979
4731,13315
4731,3341
4731,11612
4731,9255
4731,8706
4731,12247
4731,9990
4731,6407
4731,1960
4731,2919
4731,13095
4731,10518
4731,4011
4731,6110
4731,13969
4731,10920
4731,11961
4731,4709
4731,3465
4731,2407
4731,4473
4732,3332
4732,281
4732,8530
4732,972
4732,1082
4732,8787
4732,3227
4732,2988
4732,11290
4732,9167
4732,115
4732,9069
4732,12714
4732,157
4732,13849
4732,4349
4732,13534
4732,5221
4732,11809
4732,5228
4732,14987
4732,1736
4732,3207
4732,7453
4732,2658
4732,4278
4732,1153
4732,3552
4732,11625
4732,2453
4732,13101
4732,3529
4732,5009
4732,9580
4732,7910
4732,1532
4732,11070
4732,3902
4732,4070
4732,7835
4732,8762
4733,2964
4733,12833
4733,4423
4733,12564
4733,14312
4733,8962
4733,3684
4733,4337
4733,6653
4733,12889
4733,5996
4733,206
4733,14232
4733,5981
4733,413
4733,11670
4733,12049
4733,13609
4733,11809
4733,14753
4733,7041
4733,2697
4733,12214
4733,10209
4733,9236
4733,6520
4733,93
4734,9866
4734,6263
4734,11255
4734,7869
4734,3295
4734,3864
4734,457
4734,12954
4734,6070
4734,6726
4734,2700
4734,11534
4734,2504
4734,12396
4734,13003
4735,12961
4735,1418
4735,1213
4736,7363
4736,11823
4736,3674
4736,7560
4736,4695
4736,7387
4736,11839
4736,14872
4736,1799
4736,4951
4736,11757
4736,14991
4736,5369
4736,14256
4736,5160
4736,11604
4736,1825
4736,794
4736,11669
4736,14136
4736,6415
4736,8279
4736,13455
4736,8644
4736,3101
4736,6655
4736,5751
4736,2055
4736,12473
4736,13458
4736,3762
4737,6034
4737,10023
4737,5169
4737,7708
4737,14770
4737,5467
4737,12355
4737,5932
4737,3336
4737,14823
4738,5978
4738,14224
4738,14741
4738,10072
4738,6994
4738,5646
4738,811
4738,158
4738,598
4738,5032
4738,7711
4738,9020
4738,6386
4738,5030
4738,4901
4738,5852
4738,12420
4738,2149
4739,11071
4739,13373
4739,13850
4739,11918
4739,4142
4739,3874
4739,1648
4739,2348
4739,11503
4739,1398
4739,2017
4739,6672
4739,6554
4739,7357
4739,8646
4739,7695
4739,9781
4739,6068
4739,14617
4739,3955
4739,4565
4739,5244
4739,6637
4739,8207
4739,7926
4739,14566
4739,8220
4739,11186
4739,12587
4739,5475
4740,7752
4740,286
4740,925
4741,3546
4741,7083
4741,10280
4741,909
4741,7527
4741,10388
4741,12030
4741,13952
4741,3519
4741,3099
4741,6112
4741,7113
4741,9710
4741,2028
4741,11677
4741,2280
4741,4541
4741,925
4741,14940
4741,13356
4741,13124
4741,2920
4742,2295
4742,7650
4742,14806
4742,14949
4742,2171
4742,609
4742,11752
4742,10435
4742,8961
4742,6168
4742,839
4742,14789
4742,2561
4742,29
4742,2979
4742,3291
4742,8962
4742,5146
4742,9019
4742,13257
4742,3601
4742,13999
4742,8061
4742,7395
4742,11762
4742,12772
4742,6035
4742,4621
4742,917
4742,5289
4742,11110
4742,6826
4742,4208
4742,2430
4742,6072
4743,6723
4743,11166
4743,12176
4743,5920
4743,2643
4744,10763
4744,4078
4744,1151
4744,7537
4744,14304
4744,5016
4744,3859
4744,282
4744,10236
4744,4464
4744,13107
4744,8984
4744,8569
4744,9032
4744,7684
4744,130
4744,1241
4744,2430
4744,1453
4744,4862
4744,13644
4744,4247
4744,3527
4744,12637
4744,1587
4744,3621
4744,259
4744,10542
4744,12091
4744,9508
4744,14974
4744,6093
4744,6068
4744,10431
4745,8389
4745,8865
4745,5875
4745,4261
4745,3271
4745,13111
4745,11884
4745,1081
4745,11631
4745,8258
4746,915
4746,8534
4746,5755
4746,11711
4746,12969
4746,10269
4746,6724
4746,11669
4746,10084
4746,8302
4746,14074
4746,12185
4746,3813
4746,1656
4746,11914
4746,4168
4746,12711
4746,5069
4746,11780
4746,12031
4746,13790
4746,11696
4746,10784
4747,3904
4747,358
4748,7630
4748,12464
4748,3658
4748,10702
4748,8541
4748,11005
4748,13932
4748,14517
4748,5747
4748,10884
4748,14742
4748,878
4748,1613
4748,2613
4748,11938
4748,7647
4748,4192
4748,62
4748,8422
4748,12990
4748,14661
4748,7316
4748,14918
4749,13080
4749,7787
4749,10857
4749,12372
4749,7922
4749,6417
4749,1508
4749,12565
4749,9175
4749,2427
4749,9230
4749,3433
4749,2503
4749,12889
4749,7658
4749,3295
4749,4390
4749,1450
4749,518
4749,10246
4749,5094
4749,14894
4749,12644
4749,12024
4749,5072
4749,13866
4749,6398
4749,8047
4749,6731
4749,9142
4749,13968
4749,4288
4749,579
4749,681
4749,8853
4749,7722
4749,2034
4749,6630
4749,7919
4749,5208
4749,12781
4749,8754
4749,7008
4749,2550
4749,8177
4749,12296
4750,1022
4750,9368
4750,14790
4750,9689
4751,989
4751,9465
4751,4821
4751,3046
4751,7012
4751,6432
4751,13231
4751,12844
4751,13326
4751,12653
4751,11230
4751,750
4751,11913
4751,5630
4751,7969
4751,13758
4751,2546
4751,8035
4751,12288
4751,14466
4751,171
4751,4712
4751,13382
4751,12664
4751,10888
4751,5338
4751,14211
4751,14651
4751,5063
4751,3715
4751,6994
4751,3820
4751,4834
4751,13757
4751,11128
4751,9708
4751,1126
4751,10799
4751,7331
4751,13524
4751,6644
4751,1033
4751,4244
4751,5507
4751,6779
4752,13496
4752,3359
4752,10551
4752,12398
4752,570
4752,2332
4752,630
4752,11137
4753,354
4753,3466
4753,8409
4753,7675
4753,9601
4753,1071
4753,14013
4754,9347
4754,8843
4754,8333
4754,1864
4754,2484
4754,540
4754,8708
4754,6222
4754,9925
4754,5288
4754,11328
4754,14781
4754,9037
4754,3316
4754,13332
4755,3941
4755,674
4755,10639
4755,127
4755,922
4755,13566
4755,3445
4755,14448
4755,12201
4755,9069
4755,7168
4755,12223
4756,2747
4756,8704
4756,3457
4756,14326
4756,6987
4756,7461
4756,7794
4756,12621
4756,13576
4756,13045
4756,2608
4756,9146
4756,5772
4756,9483
4756,9250
4757,9654
4757,11458
4757,5050
4757,6536
4757,2600
4757,3410
4757,1088
4757,3453
4757,4187
4757,14240
4758,13441
4758,11420
4758,5976
4758,5391
4758,10972
4758,9750
4758,14425
4758,3746
4758,4008
4758,13506
4758,6127
4758,1237
4758,2699
4759,7572
4759,9471
4759,7600
4759,13753
4759,5420
4759,4670
4759,6074
4759,7547
4759,2296
4759,8305
4759,11818
4759,8659
4759,13582
4759,12894
4759,7913
4759,10741
4759,3443
4759,597
4759,8407
4759,14125
4759,13152
4759,1622
4759,13939
4759,9441
4759,2997
4759,1060
4759,8906
4759,7124
4759,9402
4759,10080
4759,7259
4759,129
4759,1988
4759,5999
4759,11171
4759,3949
4759,2162
4759,13496
4759,5643
4759,7511
4759,4507
4759,14028
4759,72
4759,4226
4760,8371
4760,12299
4760,3347
4760,11527
4760,4788
4760,5272
4760,4386
4760,6226
4760,8386
4760,12291
4760,14330
4760,14882
4760,11920
4760,4329
4761,6620
4761,391
4761,5867
4761,10695
4761,9142
4761,4209
4761,14446
4761,10543
4761,1019
4762,2277
4762,8679
4762,3578
4762,10055
4762,719
4762,10800
4762,1453
4762,12645
4762,10268
4762,1420
4762,14428
4764,6451
4764,11476
4764,14335
4764,700
4765,7839
4765,10940
4765,12429
4765,14791
4765,875
4765,2956
4765,10500
4765,3150
4765,4800
4765,14625
4765,168
4766,4954
4766,10925
4766,6231
4766,457
4766,12072
4766,1228
4766,14460
4766,13270
4766,458
4766,14307
4767,10651
4767,1804
4767,437
4767,10768
4767,6813
4767,13454
4767,4552
4767,12922
4767,12636
4767,1567
4767,4573
4767,2176
4767,724
4767,9562
4767,1554
4767,5303
4767,5607
4767,9369
4767,6371
4767,13359
4767,10242
4767,3680
4767,10214
4767,13979
4767,1699
4767,5392
4767,9180
4767,2544
4767,11511
4767,312
4768,5230
4768,5924
4768,11095
4768,13069
4768,548
4768,12380
4768,8264
4768,12932
4768,8711
4768,3453
4768,8436
4768,2875
4768,2277
4768,11190
4768,7398
4768,643
4768,6945
4768,939
4768,4759
4768,5850
4768,7014
4768,6984
4768,12952
4768,7146
4769,12307
4769,11878
4769,960
4769,376
4769,12677
4769,2614
4769,12746
4769,6564
4769,9235
